IMDScore,IncDepriv,EmpDepriv,EduSklDepriv,HealthDepriv,CrimScore,HousServDepriv,LivEnvDepriv,ChildIncDepriv,OldPplIncDepriv,ChildYPDepriv,AdultSklDepriv,GeoBarDepriv,WiderBarDepriv,IndoorDepriv,OutdoorDepriv
10.163,0.073,0.061,3.192,-0.199,-0.224,20.694,26.229,0.102,0.136,-0.647,0.127,0.139,0.532,0.022,1.01
17.369,0.151,0.118,22.303,-0.065,-0.608,20.805,9.045,0.203,0.188,0.443,0.304,0.119,0.618,-0.191,-0.981
7.218,0.049,0.059,22.133,-0.546,-0.224,4.386,2.441,0.057,0.059,0.309,0.326,-0.566,-2.858,-1.134,-1.036
24.848,0.173,0.191,9.729,0.684,0.566,13.513,12.767,0.12,0.192,-0.745,0.291,-0.496,0.385,-0.123,-0.216
23.511,0.19,0.149,15.84,0.252,0.564,18.352,18.721,0.286,0.237,-0.5,0.347,-0.297,1.122,0.128,0.148
26.835,0.144,0.124,27.123,0.348,0.666,9.428,58.574,0.236,0.154,1.012,0.218,-1.76,0.214,1.312,1.303
8.685,0.049,0.035,0.285,-1.93,0.44,17.329,40.212,0.043,0.113,-1.616,0.066,-1.218,1.819,0.458,1.544
6.196,0.045,0.06,3.758,-0.623,-0.318,22.583,4.524,0.041,0.073,-1.045,0.211,0.871,-4.704,-1.911,-0.153
17.116,0.128,0.078,9.36,-0.163,0.181,22.078,41.217,0.281,0.23,0.078,0.129,-0.705,2.395,0.57,1.439
6.084,0.047,0.059,2.589,-0.051,-1.289,21.409,1.485,0.05,0.084,-1.573,0.204,0.798,-4.222,-1.57,-1.017
41.576,0.261,0.203,31.656,0.731,1.016,29.342,52.538,0.32,0.304,-0.05,0.459,-0.788,3.701,1.189,1.113
12.574,0.047,0.039,3.55,-1.005,-1.029,45.107,37.628,0.044,0.082,-0.887,0.192,1.9,-1.207,1.248,-1.556
23.174,0.113,0.096,10.084,0.985,0.265,24.085,46.859,0.121,0.24,0.0,0.199,0.247,0.929,1.184,0.645
15.353,0.072,0.068,10.308,-0.889,-0.715,40.483,38.978,0.079,0.115,-0.481,0.279,1.741,-1.964,1.302,-2.061
6.251,0.032,0.032,0.302,-1.352,-0.311,15.515,39.083,0.021,0.1,-1.719,0.087,-1.032,1.374,0.631,1.171
31.63,0.187,0.151,6.764,0.868,0.148,28.094,26.178,0.266,0.32,-0.151,0.119,-1.342,3.737,1.516,1.339
23.125,0.137,0.087,29.846,-0.018,1.121,11.295,40.113,0.165,0.293,1.06,0.248,-0.408,-0.359,1.095,0.215
9.003,0.066,0.075,9.497,-0.422,-0.069,12.099,14.211,0.065,0.077,-0.622,0.28,0.018,-1.535,0.064,-0.39
9.698,0.045,0.051,3.563,-0.947,-0.813,31.997,34.518,0.024,0.074,-0.963,0.2,1.392,-3.527,1.116,-0.994
38.4,0.274,0.201,39.316,0.627,0.703,21.329,42.606,0.316,0.283,0.368,0.478,-0.35,1.821,1.196,0.173
22.3,0.1475,0.231,46.688,2.013,0.468,26.857,19.875,0.188,0.206,0.8,0.48,0.055,2.048,0.165,0.219
4.352,0.039,0.037,7.641,-1.47,-0.388,19.544,6.641,0.055,0.045,-0.252,0.2,0.593,-2.29,-1.279,0.02
22.707,0.156,0.121,38.43,0.307,-0.211,17.095,25.309,0.254,0.113,0.625,0.437,0.001,0.091,0.553,0.014
26.48,0.094,0.052,23.081,0.475,0.765,42.797,55.498,0.203,0.185,0.719,0.25,0.426,3.822,1.507,0.511
12.892,0.082,0.071,7.864,-0.477,0.336,22.362,28.442,0.139,0.124,-0.377,0.227,-0.255,1.851,0.215,0.946
27.385,0.22,0.192,36.582,0.532,-0.804,11.965,14.396,0.33,0.145,0.705,0.408,-0.137,-0.935,-0.022,-0.156
11.133,0.077,0.084,9.014,-0.274,-0.883,28.194,8.769,0.088,0.087,-0.521,0.264,1.13,-3.08,-0.207,-1.022
6.033,0.061,0.058,4.242,-0.869,-0.323,14.461,11.881,0.058,0.084,-0.453,0.11,0.167,-1.395,-1.167,0.559
26.379,0.154,0.115,20.548,-0.02,0.902,40.98,22.785,0.2,0.171,-0.055,0.357,0.777,2.499,0.051,0.681
2.303,0.025,0.025,2.827,-0.66,-1.951,17.244,0.445,0.023,0.084,-0.8,0.152,0.578,-5.499,-1.84,-1.576
21.153,0.063,0.054,22.996,-0.516,-0.933,46.481,61.369,0.077,0.085,0.441,0.312,1.995,-1.441,2.089,-1.154
9.877,0.061,0.078,18.416,-0.771,-0.344,21.639,8.439,0.052,0.084,-0.108,0.34,0.297,0.176,-1.182,0.208
34.074,0.233,0.191,35.171,1.382,0.106,16.468,19.962,0.23,0.345,0.724,0.391,0.099,-0.417,0.267,0.026
7.156,0.041,0.049,4.115,-1.806,-0.427,31.595,13.047,0.049,0.042,-0.657,0.179,1.338,-3.092,0.085,-0.769
21.664,0.141,0.091,9.315,-0.108,0.862,28.995,38.529,0.21,0.263,-0.063,0.197,-1.081,3.793,0.427,1.449
11.784,0.042,0.055,8.623,-0.841,-0.77,42.101,24.396,0.034,0.058,-0.224,0.217,1.762,-1.457,0.703,-0.844
5.968,0.039,0.047,6.679,-0.088,-0.841,20.445,5.096,0.046,0.048,-0.42,0.209,0.631,-2.143,-1.233,-0.228
7.748,0.043,0.049,9.792,-0.354,-0.922,29.172,7.514,0.082,0.045,-0.444,0.268,1.003,-1.293,-0.397,-0.768
10.006,0.04,0.044,7.935,-0.335,-0.812,32.105,28.27,0.06,0.072,-0.884,0.275,1.414,-4.247,0.836,-0.64
7.431,0.045,0.045,5.378,-1.23,0.023,28.881,10.893,0.07,0.045,-0.757,0.223,1.071,-1.913,-0.701,0.234
21.041,0.18,0.116,21.069,0.275,-0.422,28.613,10.677,0.186,0.314,0.226,0.326,0.119,2.211,-0.408,-0.074
17.358,0.116,0.131,7.626,0.896,-0.364,14.402,6.065,0.097,0.177,-0.525,0.241,0.256,-2.022,-0.934,-0.249
34.032,0.22,0.167,29.581,0.777,0.434,7.027,62.152,0.379,0.173,0.696,0.34,-0.83,-0.92,1.707,0.577
2.312,0.022,0.027,0.884,-1.564,-1.153,16.163,12.086,0.009,0.029,-1.497,0.134,0.43,-2.703,-1.645,0.667
24.42,0.097,0.109,19.335,-0.066,-0.788,41.214,58.462,0.103,0.096,0.074,0.329,1.362,0.466,1.871,-0.571
21.248,0.175,0.134,22.875,0.592,-0.972,23.431,5.253,0.155,0.283,0.348,0.328,-0.048,1.628,-1.228,-0.205
14.571,0.103,0.102,8.069,-0.37,0.336,16.987,24.202,0.113,0.123,-0.631,0.26,0.135,-0.411,0.533,-0.078
20.264,0.153,0.133,15.996,0.665,-0.808,22.684,12.013,0.174,0.184,-0.525,0.35,-0.069,1.535,-0.004,-0.714
5.704,0.057,0.057,12.819,-0.968,-0.72,12.538,6.318,0.085,0.059,-0.233,0.288,-0.082,-0.946,-0.905,-0.227
4.384,0.056,0.054,10.987,-1.669,-0.824,10.281,2.945,0.072,0.058,-0.127,0.245,0.114,-3.761,-2.049,-0.429
11.171,0.057,0.053,7.847,-1.392,-0.241,37.67,22.566,0.079,0.05,-0.275,0.21,1.574,-1.736,0.62,-0.839
9.477,0.071,0.067,5.065,-0.211,-0.573,20.676,20.056,0.064,0.138,-0.611,0.199,0.433,-0.707,0.243,0.089
20.505,0.141,0.082,23.878,0.095,0.261,21.717,39.469,0.27,0.248,0.75,0.254,-0.365,1.924,1.096,0.134
21.5525,0.154,0.1445,39.002,1.881,0.548,12.447,7.4,0.185,0.405,0.061,0.504,-1.164,0.775,-0.492,-0.552
19.446,0.168,0.125,22.815,0.387,-0.532,3.411,18.93,0.185,0.254,0.299,0.335,-1.152,-1.99,0.403,-0.621
14.475,0.097,0.075,23.733,-0.195,0.228,24.792,6.917,0.112,0.13,0.476,0.315,0.796,-1.492,-0.704,-0.33
24.33,0.158,0.11,9.914,0.031,0.743,23.914,52.3,0.244,0.243,0.104,0.147,-0.79,2.785,0.899,1.729
20.18,0.097,0.074,14.668,-0.898,0.32,23.034,24.345,0.151,0.115,-0.166,0.304,1.632,1.56,0.408,0.239
14.505,0.061,0.048,0.406,-0.74,1.748,19.351,25.69,0.047,0.106,-1.645,0.096,-0.588,1.76,-0.215,1.194
34.295,0.215,0.161,47.079,0.653,1.073,13.84,33.799,0.299,0.152,1.262,0.395,-0.726,0.766,0.432,1.07
17.612,0.089,0.116,17.883,0.071,0.508,17.902,22.365,0.073,0.113,-0.008,0.323,0.384,-1.387,-0.016,0.72
15.844,0.125,0.117,17.367,-0.135,-0.332,22.89,6.203,0.154,0.133,0.006,0.315,0.814,-2.686,-0.595,-0.662
5.911,0.067,0.054,1.215,-0.691,-0.42,16.274,10.507,0.055,0.134,-1.487,0.155,0.135,-0.617,-0.78,0.247
12.75,0.052,0.053,7.632,-0.878,-0.937,36.596,43.257,0.059,0.069,-0.142,0.169,1.26,-0.274,1.415,-1.173
16.165,0.102,0.094,15.461,0.35,0.395,10.741,21.065,0.128,0.144,-0.203,0.318,-0.156,-1.299,0.278,0.143
23.66,0.151,0.148,24.459,1.635,0.956,8.115,8.437,0.198,0.265,1.553,0.3725,-0.341,-1.626,-0.884,0.066
8.27,0.054,0.043,1.147,-0.662,0.314,17.843,28.296,0.045,0.133,-1.216,0.119,-1.331,1.951,-0.081,1.275
14.488,0.098,0.118,15.527,0.034,-0.316,17.78,8.78,0.123,0.097,0.056,0.284,0.255,-0.711,-0.445,-0.338
30.645,0.201,0.143,47.373,0.506,0.77,27.287,11.748,0.363,0.225,1.238,0.404,-0.44,3.006,-0.835,0.414
15.642,0.1,0.1,17.625,-0.036,-0.013,15.54,26.256,0.151,0.139,-0.255,0.346,-0.196,0.261,0.413,0.435
41.611,0.305,0.201,16.387,1.176,0.822,32.562,40.378,0.288,0.2915,0.168,0.277,-1.425,4.442,0.382,1.683
28.711,0.233,0.175,20.582,0.01,0.131,36.045,16.764,0.295,0.312,-0.014,0.353,-0.098,3.942,-0.234,0.442
18.001,0.131,0.101,34.157,-0.027,0.028,17.428,11.055,0.139,0.245,0.723,0.382,0.406,-1.731,-0.301,-0.175
13.866,0.116,0.103,10.861,0.45,-1.469,14.871,9.16,0.134,0.165,-0.174,0.25,0.308,-2.207,-0.265,-0.652
30.429,0.239,0.17,34.975,0.277,0.328,14.455,37.81,0.287,0.359,-0.055,0.485,-1.212,1.241,0.636,1.059
11.34,0.09,0.063,13.841,-0.831,-0.2,27.568,13.108,0.151,0.08,-0.591,0.332,0.449,0.968,-0.296,0.106
26.617,0.204,0.158,47.246,0.091,-0.201,15.115,21.385,0.292,0.208,0.983,0.455,0.267,-1.772,0.527,-0.602
15.584,0.09,0.052,4.734,-0.916,0.165,35.113,47.2,0.176,0.094,-1.045,0.231,1.415,-1.679,1.524,-0.918
7.488,0.058,0.064,19.583,-0.801,-0.321,12.105,3.561,0.076,0.06,0.416,0.273,0.029,-1.59,-1.255,-0.531
18.2435,0.129,0.245,18.7065,1.491,0.813,16.148,33.589,0.375,0.369,0.692,0.341,-1.168,1.569,0.612,0.747
16.785,0.117,0.225,20.765,0.401,0.393,12.784,20.112,0.1455,0.32,1.568,0.514,-1.722,0.983,1.716,1.263
23.581,0.182,0.151,18.335,0.479,0.147,22.104,15.011,0.204,0.255,-0.006,0.328,0.351,0.073,-0.538,0.543
5.476,0.052,0.053,9.019,-0.767,-0.85,9.61,15.031,0.079,0.068,-0.458,0.258,-0.309,-1.152,-0.254,0.28
6.7,0.065,0.061,3.983,-0.687,-0.183,16.721,8.661,0.063,0.109,-0.697,0.181,0.161,-0.595,-0.529,-0.228
26.967,0.193,0.122,13.315,-0.255,1.31,28.862,31.29,0.255,0.301,-0.124,0.281,-1.835,3.916,0.36,0.973
21.191,0.15,0.142,24.353,0.311,-0.544,24.502,13.199,0.119,0.209,0.307,0.35,0.247,1.016,0.062,-0.624
1.953,0.04,0.043,1.015,-1.176,-0.896,5.772,4.257,0.019,0.076,-1.546,0.147,-0.379,-2.795,-1.65,-0.238
22.586,0.104,0.09,20.637,-0.308,-0.467,41.75,50.763,0.092,0.149,0.322,0.307,1.457,0.186,1.668,-1.811
8.184,0.066,0.052,10.369,0.109,-0.793,16.949,9.053,0.093,0.105,-0.252,0.253,0.348,-1.528,-2.074,0.414
15.706,0.126,0.093,37.583,-0.239,-1.155,15.075,11.319,0.162,0.144,1.004,0.361,0.109,-0.882,0.019,-1.122
4.977,0.034,0.033,0.215,-1.654,0.304,14.269,18.743,0.04,0.045,-1.823,0.08,-0.173,-0.135,-0.25,0.645
6.507,0.061,0.065,2.964,-0.443,-0.828,20.35,5.571,0.091,0.06,-1.031,0.189,0.755,-5.99,-0.958,-0.323
14.893,0.128,0.096,18.857,-0.785,-1.04,10.282,37.927,0.139,0.144,0.312,0.285,-0.394,-0.687,1.214,-0.766
22.309,0.125,0.138,28.03,0.056,-0.78,18.933,45.279,0.163,0.126,0.85,0.288,0.325,-0.695,1.498,-2.108
40.936,0.296,0.184,53.293,0.751,0.99,32.118,11.468,0.398,0.29,1.415,0.418,0.057,2.964,-0.245,-0.199
5.145,0.032,0.035,1.863,-1.514,-1.186,28.0,16.225,0.053,0.033,-1.193,0.165,1.155,-3.777,0.36,-1.673
37.142,0.276,0.172,23.994,0.575,1.007,34.126,33.91,0.443,0.245,0.673,0.277,-0.493,4.209,0.277,1.304
8.143,0.071,0.084,6.275,-0.304,-0.801,2.376,13.699,0.079,0.101,-1.035,0.257,-1.106,-2.698,-0.418,0.308
24.342,0.147,0.113,25.95,0.668,0.683,7.691,37.607,0.175,0.165,0.155,0.386,-0.296,-2.018,1.145,-0.348
8.988,0.07,0.042,3.318,-0.356,-0.574,14.326,39.281,0.054,0.175,-0.709,0.156,-0.762,0.91,0.849,0.762
33.166,0.237,0.174,55.121,0.449,0.77,20.119,7.795,0.335,0.258,1.385,0.442,-1.059,2.276,-0.53,-0.389
12.799,0.108,0.077,19.203,-0.427,0.081,19.485,7.875,0.183,0.113,-0.112,0.349,0.0,0.671,-0.623,-0.249
10.291,0.06,0.064,2.857,-0.096,-0.488,25.696,24.556,0.036,0.105,-1.748,0.213,0.251,1.268,0.215,0.613
8.016,0.074,0.071,9.642,-0.711,-0.393,12.909,12.172,0.154,0.054,-0.276,0.245,0.233,-2.76,0.071,-1.05
32.032,0.169,0.158,21.705,0.777,-1.032,38.027,56.42,0.147,0.2,0.236,0.332,1.303,-0.096,1.877,-1.965
15.311,0.082,0.03,5.697,-0.783,0.477,28.93,53.871,0.01,0.147,-0.238,0.079,-1.461,3.89,0.673,1.908
26.604,0.161,0.087,52.519,0.477,0.805,21.956,20.795,0.438,0.208,1.487,0.394,-0.393,2.008,0.274,0.118
8.984,0.045,0.038,4.466,-1.699,-0.851,37.909,23.704,0.05,0.072,-0.835,0.211,1.56,-1.517,0.706,-1.208
13.4,0.104,0.09,14.449,-0.226,-0.42,13.548,26.197,0.105,0.178,-0.336,0.318,-0.237,-0.158,0.206,0.775
8.14,0.053,0.056,5.708,0.322,-0.649,6.525,19.472,0.046,0.088,-1.253,0.256,-0.245,-3.232,0.209,0.082
10.357,0.113,0.08,13.792,-0.691,-0.744,13.813,10.486,0.232,0.068,0.201,0.228,0.268,-2.476,-0.485,-0.007
39.083,0.273,0.166,22.119,0.793,0.907,41.341,37.853,0.389,0.395,0.212,0.34,-1.474,5.45,0.066,1.928
17.172,0.133,0.101,12.509,0.141,0.14,10.431,31.485,0.139,0.334,0.089,0.23,-1.263,0.353,0.893,-0.255
10.771,0.077,0.09,4.66,0.326,-0.476,9.127,13.423,0.104,0.092,-0.753,0.207,-0.168,-1.924,-0.262,0.102
15.66,0.097,0.093,34.713,-0.577,0.669,10.219,6.13,0.13,0.124,1.022,0.326,-0.319,-0.914,-0.724,-0.458
5.309,0.061,0.053,1.575,-1.596,-0.727,21.683,9.669,0.063,0.11,-1.337,0.163,0.176,0.638,-0.577,-0.02
11.417,0.064,0.069,16.624,0.058,0.163,21.51,3.394,0.087,0.069,-0.294,0.339,0.567,-1.196,-0.811,-1.301
7.233,0.057,0.046,11.445,-0.602,-0.53,18.772,15.177,0.111,0.06,-0.186,0.262,0.419,-1.277,-0.087,0.074
10.581,0.088,0.069,4.867,-0.545,0.03,17.538,24.011,0.116,0.142,-0.549,0.183,-0.375,1.091,-0.065,0.911
4.82,0.037,0.054,2.623,-0.645,-1.087,22.904,4.715,0.059,0.036,-1.28,0.195,0.821,-2.783,-0.964,-0.496
16.708,0.1,0.074,14.8,0.282,0.047,5.885,47.617,0.142,0.18,0.138,0.259,-0.539,-1.979,1.327,0.305
22.366,0.139,0.1125,24.093,1.715,1.691,37.579,53.782,0.413,0.2,1.61,0.487,0.266,3.372,0.929,1.804
17.435,0.115,0.103,12.127,0.276,-0.837,28.002,25.315,0.158,0.138,-0.389,0.295,1.031,-1.972,0.689,-0.49
8.477,0.048,0.035,1.77,-1.187,-1.658,36.909,25.204,0.073,0.047,-1.171,0.158,1.548,-1.864,0.77,-1.207
27.711,0.128,0.119,16.227,0.254,-0.731,21.641,52.185,0.151,0.134,0.032,0.297,0.589,-2.711,1.609,-0.3
8.682,0.058,0.072,5.877,0.051,-0.578,21.285,4.985,0.072,0.089,-0.665,0.224,0.798,-4.662,-1.19,-0.27
6.099,0.042,0.06,3.003,-0.347,-1.365,25.546,2.69,0.061,0.041,-0.995,0.187,1.041,-3.389,-1.708,-0.548
10.848,0.102,0.066,9.022,-0.746,-0.228,17.361,24.78,0.139,0.208,-0.42,0.253,-0.381,1.06,0.585,-0.157
11.048,0.065,0.07,5.972,-0.084,0.43,10.551,24.583,0.061,0.116,-1.231,0.259,0.138,-3.903,-0.385,1.242
22.493,0.177,0.113,32.531,0.027,0.277,22.524,18.005,0.215,0.258,0.175,0.444,0.231,0.637,-0.102,0.416
5.33,0.044,0.059,1.309,-0.343,-0.254,16.456,2.081,0.042,0.048,-1.408,0.155,0.536,-6.039,-1.393,-0.881
4.094,0.034,0.045,0.803,-2.043,0.051,19.257,4.924,0.033,0.031,-1.726,0.142,0.373,-0.842,-0.858,-0.562
30.843,0.22,0.209,27.321,1.098,-0.634,7.931,26.67,0.23,0.266,0.275,0.384,-0.634,-0.931,0.569,0.146
41.288,0.289,0.193,18.7065,0.731,0.911,14.699,38.008,0.3,0.315,0.535,0.341,-1.152,1.262,0.928,0.457
15.749,0.09,0.102,6.241,-0.119,-1.159,38.685,17.466,0.069,0.125,-0.773,0.24,1.75,-3.473,0.395,-1.131
29.115,0.172,0.17,34.263,0.6,0.408,19.417,33.865,0.229,0.194,0.594,0.404,0.345,-0.643,0.975,-0.188
7.637,0.055,0.065,11.614,-0.016,-0.65,8.285,9.671,0.056,0.089,-0.464,0.295,-0.296,-1.734,-0.897,0.223
26.684,0.199,0.12,10.526,0.202,0.53,28.985,47.548,0.299,0.225,-0.36,0.27,-0.803,3.648,0.743,1.657
33.147,0.226,0.186,44.916,0.782,-0.122,20.324,31.038,0.246,0.318,0.683,0.481,-0.685,2.05,0.761,0.161
13.547,0.073,0.054,16.247,-0.896,0.943,22.432,21.726,0.143,0.074,0.237,0.261,0.305,0.342,-0.253,0.904
23.399,0.148,0.136,35.024,0.611,0.238,12.582,16.884,0.147,0.227,0.765,0.383,-0.32,-0.208,0.107,-0.041
6.835,0.063,0.06,8.452,-0.775,-0.318,13.259,12.542,0.117,0.061,-0.888,0.282,-0.274,-0.144,-0.043,-0.449
11.942,0.054,0.058,10.225,-0.889,-0.482,38.756,23.094,0.085,0.092,-0.638,0.291,1.728,-2.876,0.617,-0.656
13.05,0.07,0.093,23.623,-0.069,0.177,8.885,11.916,0.061,0.089,0.153,0.364,-0.129,-2.275,-1.56,0.644
3.418,0.014,0.014,0.355,-1.5695,-1.449,30.017,1.553,0.02,0.019,-1.779,0.099,1.278,-3.766,-1.799,-0.87
15.114,0.118,0.084,22.908,-0.049,-1.265,27.49,9.866,0.169,0.144,0.488,0.303,0.721,-0.18,-0.512,-0.061
16.814,0.084,0.108,28.426,0.21,0.439,10.344,11.811,0.117,0.086,0.401,0.377,-0.039,-2.052,-0.501,0.174
25.694,0.142,0.157,12.027,0.865,0.741,11.305,35.357,0.177,0.107,-0.587,0.31,-0.338,-0.526,0.553,1.005
11.516,0.044,0.045,10.043,-1.054,-0.741,41.099,27.732,0.048,0.052,-0.28,0.252,1.854,-2.921,0.884,-1.558
5.262,0.021,0.034,5.881,-1.581,0.114,23.789,7.194,0.041,0.022,-0.529,0.207,0.816,-2.122,-1.803,0.19
20.834,0.112,0.1,37.317,-0.04,0.454,18.174,31.053,0.153,0.149,0.846,0.39,0.11,0.008,0.421,0.859
4.765,0.051,0.053,13.411,-1.346,-1.431,11.2,8.493,0.04,0.071,-0.061,0.273,-0.159,-1.112,-0.188,-1.342
42.715,0.286,0.208,50.404,1.13,0.889,22.215,30.212,0.409,0.205,1.16,0.447,-0.461,2.136,0.24,1.063
11.402,0.099,0.086,14.776,-0.815,-0.647,23.499,8.562,0.131,0.107,-0.24,0.313,0.857,-2.823,-0.161,-1.581
16.366,0.106,0.124,18.843,0.191,-0.402,8.075,22.095,0.213,0.091,0.266,0.293,-0.421,-1.375,0.567,-0.629
6.672,0.039,0.051,3.618,-0.489,-0.587,28.204,7.087,0.078,0.043,-0.991,0.203,1.032,-1.881,-1.319,0.091
7.15,0.048,0.051,20.335,-1.362,-0.885,12.669,21.174,0.055,0.08,0.098,0.336,-0.097,-0.847,0.591,-1.235
25.032,0.137,0.084,23.202,0.044,0.37,41.546,42.07,0.211,0.253,0.475,0.309,0.239,4.108,1.185,0.146
14.36,0.097,0.106,15.548,0.113,-0.184,12.693,16.56,0.128,0.128,-0.106,0.308,0.122,-1.882,0.299,-0.748
8.386,0.052,0.051,2.064,-0.145,0.207,5.271,29.342,0.063,0.116,-1.388,0.184,-0.754,-1.724,0.29,0.917
47.834,0.298,0.205,18.173,0.606,1.434,30.767,51.125,0.358,0.37,-0.034,0.329,-1.025,2.984,1.129,1.134
19.428,0.109,0.099,24.348,0.099,0.23,28.09,22.118,0.178,0.105,-0.255,0.413,0.478,0.967,0.227,0.356
32.443,0.195,0.209,16.0005,0.338,0.138,20.763,9.152,0.207,0.191,1.69,0.428,0.222,0.251,-0.512,-0.17
12.845,0.076,0.074,17.485,0.192,-0.351,16.496,21.788,0.098,0.113,-0.029,0.321,0.362,-1.821,0.286,0.206
9.515,0.081,0.1,8.668,-0.481,-1.061,16.464,6.038,0.091,0.078,-0.832,0.282,0.316,-1.523,-0.803,-0.379
15.533,0.088,0.109,27.055,0.294,-0.486,14.288,10.641,0.091,0.113,0.836,0.278,0.253,-2.056,-0.201,-0.449
13.639,0.047,0.04,3.5,-1.039,0.176,21.068,28.6,0.053,0.062,-0.876,0.189,0.296,-1.657,0.905,-1.244
8.627,0.047,0.038,6.638,-1.732,-0.838,39.828,12.161,0.064,0.045,-0.257,0.17,1.738,-2.254,-0.408,0.122
6.602,0.08,0.064,0.714,-0.907,-0.674,18.567,9.215,0.066,0.137,-1.451,0.111,0.235,-0.384,-0.261,-0.649
21.388,0.1625,0.135,55.443,1.235,1.858,22.851,29.769,0.46,0.37,0.782,0.537,-0.804,2.615,0.573,0.474
17.978,0.109,0.115,5.745,0.484,-0.484,19.656,37.422,0.094,0.161,-0.843,0.236,0.174,0.154,0.923,0.41
17.606,0.094,0.09,21.965,-0.489,1.066,18.262,19.339,0.121,0.066,0.441,0.3,0.553,-2.687,-0.378,0.808
27.281,0.159,0.148,26.217,0.698,0.92,10.766,30.878,0.201,0.173,0.301,0.37,-0.756,0.063,0.818,-0.044
6.956,0.087,0.075,6.138,-1.59,-0.641,14.566,5.341,0.111,0.099,-0.759,0.237,0.007,-0.629,-0.949,-0.374
12.44,0.096,0.071,12.832,-0.397,-0.695,32.995,6.831,0.126,0.133,-0.492,0.313,0.82,0.738,-1.73,0.141
26.122,0.192,0.143,5.575,0.618,0.594,20.246,40.714,0.264,0.269,-0.479,0.19,-0.954,2.245,0.446,1.611
1.979,0.029,0.04,2.044,-1.056,-1.464,12.867,4.397,0.025,0.043,-1.797,0.194,0.267,-3.359,-0.728,-0.995
15.1,0.081,0.069,4.559,-0.509,-0.044,33.913,40.407,0.119,0.071,-0.674,0.195,1.074,-0.185,1.129,0.141
8.117,0.043,0.02,5.653,-1.569,-0.508,35.345,20.232,0.042,0.082,-0.601,0.212,1.597,-4.004,0.561,-1.492
19.535,0.12,0.107,20.318,0.171,0.615,20.988,19.347,0.141,0.149,-0.094,0.359,0.211,0.353,0.413,-0.567
11.661,0.084,0.067,9.193,-0.89,-0.067,31.164,14.212,0.136,0.08,-0.348,0.246,1.185,-1.681,-0.049,-0.13
3.954,0.041,0.04,1.953,-1.906,-1.247,11.309,25.95,0.039,0.056,-1.032,0.149,-0.28,-0.679,0.795,-1.166
24.875,0.186,0.159,37.812,0.752,-0.105,9.774,1.19,0.279,0.171,1.044,0.354,-0.231,-1.362,-1.67,-1.102
2.92,0.039,0.025,0.168,-1.485,-0.704,17.013,11.269,0.048,0.053,-1.973,0.08,0.084,-0.206,-0.258,-0.211
3.663,0.052,0.048,9.588,-1.676,-0.744,9.145,2.164,0.104,0.053,-0.562,0.276,-0.125,-2.152,-1.916,-0.642
5.581,0.059,0.051,8.048,-1.128,-1.018,21.087,6.609,0.072,0.072,-0.403,0.234,0.644,-1.937,-0.546,-0.649
6.258,0.049,0.046,13.992,-0.967,-0.666,21.787,6.282,0.079,0.058,-0.506,0.327,0.733,-2.43,-0.982,-0.177
26.785,0.226,0.144,19.667,0.626,0.29,18.139,27.799,0.325,0.269,-0.201,0.363,-0.502,1.422,0.62,0.15
17.34,0.127,0.09,18.245,-0.062,0.411,19.243,23.895,0.221,0.209,0.532,0.219,-0.326,1.367,0.303,0.409
19.905,0.093,0.075,5.582,0.028,0.359,27.088,61.119,0.23,0.212,-0.284,0.116,-0.778,3.288,1.125,1.987
47.647,0.3,0.248,41.181,1.288,0.943,29.857,33.893,0.346,0.328,0.527,0.473,0.383,1.681,0.877,0.153
18.649,0.161,0.146,14.129,0.608,-1.402,8.974,10.391,0.195,0.191,0.132,0.249,-0.115,-2.316,-0.092,-0.888
12.687,0.096,0.09,16.669,0.257,-0.483,5.474,12.146,0.142,0.107,0.108,0.291,-0.288,-4.339,-0.257,-0.074
21.55,0.161,0.118,8.798,-0.218,0.583,26.63,34.14,0.277,0.164,-0.241,0.224,-0.723,3.167,0.499,0.99
17.667,0.086,0.07,17.679,-1.391,-0.355,33.486,54.315,0.092,0.113,0.19,0.291,1.293,-1.479,1.79,-1.368
19.89,0.131,0.092,23.022,-0.017,0.571,12.772,38.474,0.206,0.176,0.124,0.361,-0.151,-0.622,1.091,0.021
29.448,0.124,0.132,27.415,-0.237,-0.981,25.872,55.708,0.114,0.151,0.484,0.354,0.678,-0.567,1.842,-1.57
15.494,0.115,0.1,12.296,-0.157,-1.646,28.925,21.296,0.092,0.153,-0.079,0.259,0.369,1.546,0.612,-1.559
12.439,0.091,0.064,9.365,-0.904,-1.426,28.852,35.951,0.149,0.09,-0.291,0.242,1.029,-1.569,1.146,-0.781
23.393,0.136,0.125,23.822,0.326,0.312,4.185,49.892,0.157,0.187,0.44,0.322,-1.011,-1.791,1.294,0.628
16.671,0.114,0.101,5.88,0.14,0.362,9.424,36.839,0.162,0.148,-0.738,0.231,-0.084,-2.251,0.988,0.173
23.032,0.173,0.114,14.133,0.312,0.845,26.041,16.351,0.226,0.211,-0.513,0.329,0.173,1.58,-0.632,0.728
28.276,0.215,0.177,27.277,0.654,0.422,15.88,16.631,0.285,0.264,0.122,0.403,-0.17,0.277,-0.394,0.577
3.794,0.027,0.036,1.177,-1.758,-1.001,28.167,2.066,0.054,0.028,-1.203,0.121,1.063,-2.193,-1.216,-1.096
